date,ln_RV
5/28/2018,-1.632881502
5/29/2018,-0.866357412
5/30/2018,-0.886822003
5/31/2018,-0.697341117
6/1/2018,-1.122581437
6/4/2018,-1.72488881
6/5/2018,-1.391905102
6/6/2018,-1.199105161
6/7/2018,-1.589273263
6/8/2018,-1.64568685
6/11/2018,-1.72223787
6/12/2018,-1.431212658
6/13/2018,-1.193898372
6/14/2018,-0.641283199
6/15/2018,-0.869363852
6/18/2018,-1.862679717
6/19/2018,-1.133013845
6/20/2018,-1.493057636
6/21/2018,-1.007211402
6/22/2018,-1.233615227
6/25/2018,-1.413378971
6/26/2018,-1.662466663
6/27/2018,-1.35784073
6/28/2018,-1.077758699
6/29/2018,-0.710358267
7/2/2018,-1.4507815
7/3/2018,-1.763195075
7/4/2018,-1.978579629
7/5/2018,-1.866737022
7/6/2018,-1.662419798
7/9/2018,-1.812804048
7/10/2018,-1.857558513
7/11/2018,-1.343120858
7/12/2018,-1.775340752
7/13/2018,-1.748953101
7/16/2018,-2.141668069
7/17/2018,-1.796529849
7/18/2018,-1.909475337
7/19/2018,-1.002340482
7/20/2018,-1.446113386
7/23/2018,-1.848037892
7/24/2018,-1.743689866
7/25/2018,-1.580904289
7/26/2018,-1.615033381
7/27/2018,-2.270668585
7/30/2018,-2.448355889
7/31/2018,-1.82477747
8/1/2018,-2.133354372
8/2/2018,-1.980452906
8/3/2018,-1.764240221
8/6/2018,-2.250045644
8/7/2018,-2.472545287
8/8/2018,-2.074692659
8/9/2018,-2.175865423
8/10/2018,-0.601659365
8/13/2018,-1.190830415
8/14/2018,-1.484098761
8/15/2018,-1.339544739
8/16/2018,-1.321679895
8/17/2018,-1.613471963
8/20/2018,-1.984143317
8/21/2018,-1.215826672
8/22/2018,-1.497400798
8/23/2018,-1.402720686
8/24/2018,-1.290836332
8/27/2018,-1.908407546
8/28/2018,-1.807615815
8/29/2018,-1.819071998
8/30/2018,-1.53815188
8/31/2018,-1.354042424
9/3/2018,-1.998918412
9/4/2018,-1.74687186
9/5/2018,-1.242036392
9/6/2018,-1.646479735
9/7/2018,-1.390062393
9/10/2018,-2.055530564
9/11/2018,-1.83364258
9/12/2018,-1.577979421
9/13/2018,-1.473144746
9/14/2018,-1.804938624
9/17/2018,-2.294953561
9/18/2018,-1.610667247
9/19/2018,-1.734384105
9/20/2018,-1.523313963
9/21/2018,-1.932398294
9/24/2018,-1.438915947
9/25/2018,-1.863626712
9/26/2018,-1.493833498
9/27/2018,-1.267022932
9/28/2018,-1.890891973
10/1/2018,-1.918114996
10/2/2018,-1.759824204
10/3/2018,-1.247632556
10/4/2018,-1.499901165
10/5/2018,-1.519931708
10/8/2018,-2.001530692
10/9/2018,-1.674754334
10/10/2018,-1.894753559
10/11/2018,-1.24548892
10/12/2018,-1.806247355
10/15/2018,-2.075476447
10/16/2018,-1.940792118
10/17/2018,-1.830367592
10/18/2018,-1.772457643
10/19/2018,-1.45468138
10/22/2018,-1.836924519
10/23/2018,-1.691259946
10/24/2018,-1.702132781
10/25/2018,-1.725008902
10/26/2018,-1.610594505
10/29/2018,-1.402416402
10/30/2018,-2.011228053
10/31/2018,-1.722414697
11/1/2018,-1.820398674
11/2/2018,-1.418084111
11/5/2018,-2.176739808
11/6/2018,-2.106289227
11/7/2018,-0.720266046
11/8/2018,-1.585866357
11/9/2018,-1.862731885
11/12/2018,-1.470521923
11/13/2018,-1.4097014
11/14/2018,-0.894557583
11/15/2018,-0.867128134
11/16/2018,-1.480081485
11/19/2018,-1.81044358
11/20/2018,-1.805243954
11/21/2018,-1.388414442
11/22/2018,-2.088276772
11/23/2018,-1.69357052
11/26/2018,-2.009301735
11/27/2018,-1.622616505
11/28/2018,-0.770803001
11/29/2018,-1.62380548
11/30/2018,-2.071322486
12/3/2018,-1.458057737
12/4/2018,-1.695278772
12/5/2018,-1.90756696
12/6/2018,-1.511216246
12/7/2018,-0.92281014
12/10/2018,-1.418861754
12/11/2018,-1.719367747
12/12/2018,-1.440927921
12/13/2018,-1.449077798
12/14/2018,-1.787997431
12/17/2018,-2.152059234
12/18/2018,-2.01135285
12/19/2018,-1.108655194
12/20/2018,-1.232210938
12/21/2018,-1.233438954
12/24/2018,-1.711272947
12/26/2018,-1.887706989
12/27/2018,-1.152133201
12/28/2018,-1.439936318
12/31/2018,-1.829892385
1/2/2019,-1.386113261
1/3/2019,-0.939698494
1/4/2019,-1.180885797
1/7/2019,-1.935203049
1/8/2019,-1.755685528
1/9/2019,-1.343294478
1/10/2019,-1.574037757
1/11/2019,-1.503665715
1/14/2019,-1.941153411
1/15/2019,-1.399646377
1/16/2019,-2.025741908
1/17/2019,-2.179775344
1/18/2019,-2.407182124
1/21/2019,-2.957765889
1/22/2019,-2.568482285
1/23/2019,-2.45233998
1/24/2019,-1.438467501
1/25/2019,-1.894413551
1/28/2019,-2.297972726
1/29/2019,-2.417543327
1/30/2019,-1.050593902
1/31/2019,-1.931739928
2/1/2019,-1.808237362
2/4/2019,-2.574226381
2/5/2019,-2.709261906
2/6/2019,-2.923514201
2/7/2019,-2.482358402
2/8/2019,-2.853705539
2/11/2019,-2.228814627
2/12/2019,-2.225316383
2/13/2019,-1.984135474
2/14/2019,-1.450081029
2/15/2019,-2.155768075
2/18/2019,-2.522341525
2/19/2019,-1.958702863
2/20/2019,-2.109541458
2/21/2019,-1.948863681
2/22/2019,-2.284425982
2/25/2019,-2.523618153
2/26/2019,-2.28859036
2/27/2019,-2.176444318
2/28/2019,-2.019681572
3/1/2019,-2.453198909
3/4/2019,-2.689173182
3/5/2019,-2.101442847
3/6/2019,-2.715916326
3/7/2019,-1.832109176
3/8/2019,-2.209073803
3/11/2019,-2.507047751
3/12/2019,-1.828930114
3/13/2019,-2.212198789
3/14/2019,-2.450034986
3/15/2019,-2.434699985
3/18/2019,-2.781775371
3/19/2019,-2.696060712
3/20/2019,-1.053934905
3/21/2019,-1.999149082
3/22/2019,-0.960547174
3/25/2019,-2.339296122
3/26/2019,-2.505323448
3/27/2019,-1.925240781
3/28/2019,-1.750260526
3/29/2019,-1.927754599
4/1/2019,-2.41414871
4/2/2019,-2.343784164
4/3/2019,-2.434385667
4/4/2019,-2.778692377
4/5/2019,-2.567573736
4/8/2019,-2.718933504
4/9/2019,-2.527867609
4/10/2019,-2.319316945
4/11/2019,-2.629213386
4/12/2019,-2.329898652
4/15/2019,-2.97538179
4/16/2019,-2.335095531
4/17/2019,-2.560846589
4/18/2019,-1.868475426
4/19/2019,-4.070282847
4/22/2019,-3.818991795
4/23/2019,-2.465673723
4/24/2019,-2.047238589
4/25/2019,-2.180975406
4/26/2019,-2.247075781
4/29/2019,-2.732551512
4/30/2019,-2.500253712
5/1/2019,-1.440665415
5/2/2019,-2.631080076
5/3/2019,-2.189702861
5/6/2019,-2.461596069
5/7/2019,-2.27787855
5/8/2019,-2.243051382
5/9/2019,-2.008174651
5/10/2019,-2.584123632
5/13/2019,-2.599316094
5/14/2019,-2.468814104
5/15/2019,-1.991086024
5/16/2019,-2.685916417
5/17/2019,-2.910651635
5/20/2019,-3.11691651
5/21/2019,-2.288854746
5/22/2019,-3.128279502
5/23/2019,-2.088392853
5/24/2019,-2.384460613
5/28/2019,-2.607344044
5/29/2019,-2.715995863
5/30/2019,-2.896434754
5/31/2019,-2.048785449
6/3/2019,-2.287823652
6/4/2019,-1.664091107
6/5/2019,-1.701363956
6/6/2019,-1.3006524
6/7/2019,-1.60264027
6/10/2019,-2.550825307
6/11/2019,-2.32350016
6/12/2019,-2.227394019
6/13/2019,-2.739686318
6/14/2019,-2.032235449
6/17/2019,-2.535958795
6/18/2019,-1.60418657
6/19/2019,-1.920628841
6/20/2019,-1.938467338
6/21/2019,-1.702201347
6/24/2019,-2.416674347
6/25/2019,-1.516766019
6/26/2019,-2.156727714
6/27/2019,-2.510359174
6/28/2019,-2.518890665
7/1/2019,-2.169813566
7/2/2019,-2.196206084
7/3/2019,-2.283484269
7/4/2019,-3.594499528
7/5/2019,-2.199411495
7/8/2019,-3.00041593
7/9/2019,-2.992203298
7/10/2019,-1.823760197
7/11/2019,-2.050971078
7/12/2019,-2.754055128
7/15/2019,-2.823561001
7/16/2019,-2.602974592
7/17/2019,-2.938577671
7/18/2019,-2.143831379
7/19/2019,-1.831220837
7/22/2019,-2.937556148
7/23/2019,-2.83500551
7/24/2019,-2.512264921
7/25/2019,-1.688536146
7/26/2019,-2.522738854
7/29/2019,-2.911539128
7/30/2019,-2.576361291
7/31/2019,-1.414204294
8/1/2019,-1.759715855
8/2/2019,-1.997046787
8/5/2019,-1.783674537
8/6/2019,-1.704722987
8/7/2019,-1.765741405
8/8/2019,-1.723357972
8/9/2019,-2.198578125
8/12/2019,-2.407210893
8/13/2019,-1.790718738
8/14/2019,-2.089853745
8/15/2019,-1.887895366
8/16/2019,-2.116656698
8/19/2019,-2.802331287
8/20/2019,-2.690804345
8/21/2019,-2.801624004
8/22/2019,-2.142149441
8/23/2019,-1.632684483
8/26/2019,-1.972890623
8/27/2019,-2.748943907
8/28/2019,-2.751228606
8/29/2019,-2.284144559
8/30/2019,-2.071406643
9/2/2019,-2.571023181
9/3/2019,-1.511428291
9/4/2019,-2.150610091
9/5/2019,-2.268734954
9/6/2019,-2.434522626
9/9/2019,-2.125765615
9/10/2019,-2.64857743
9/11/2019,-2.771785623
9/12/2019,-0.666092133
9/13/2019,-1.922940256
9/16/2019,-2.262337293
9/17/2019,-2.120293407
9/18/2019,-1.824684053
9/19/2019,-2.344578542
9/20/2019,-2.290160229
9/23/2019,-2.058843257
9/24/2019,-2.42593199
9/25/2019,-2.635042632
9/26/2019,-2.13808521
9/27/2019,-2.255411164
9/30/2019,-2.089165805
10/1/2019,-1.745453827
10/2/2019,-2.450791407
10/3/2019,-1.389103022
10/4/2019,-2.055713157
10/7/2019,-2.651106039
10/8/2019,-2.57064765
10/9/2019,-2.525462654
10/10/2019,-2.351143994
10/11/2019,-1.869836227
10/14/2019,-2.862274381
10/15/2019,-1.560167652
10/16/2019,-1.785776524
10/17/2019,-1.684260676
10/18/2019,-2.448446889
10/21/2019,-2.587342312
10/22/2019,-2.11902273
10/23/2019,-2.813525514
10/24/2019,-1.789336484
10/25/2019,-3.032471074
10/28/2019,-3.23728437
10/29/2019,-2.802729331
10/30/2019,-1.796397899
10/31/2019,-2.228226638
11/1/2019,-2.274332948
11/4/2019,-2.614871698
11/5/2019,-2.220061493
11/6/2019,-3.148042183
11/7/2019,-2.543741704
11/8/2019,-3.039738884
11/11/2019,-3.401315621
11/12/2019,-3.002565895
11/13/2019,-2.936961814
11/14/2019,-2.964207928
11/15/2019,-3.210816689
11/18/2019,-3.127975019
11/19/2019,-3.296580936
11/20/2019,-2.86990197
11/21/2019,-3.018377629
11/22/2019,-2.441970243
11/25/2019,-3.136770234
11/26/2019,-3.292502579
11/27/2019,-3.102909237
11/28/2019,-3.710945095
11/29/2019,-2.584591514
12/2/2019,-2.43394727
12/3/2019,-2.816737538
12/4/2019,-2.551953534
12/5/2019,-2.924040643
12/6/2019,-2.230445435
12/9/2019,-3.513262562
12/10/2019,-3.110774437
12/11/2019,-2.322165118
12/12/2019,-2.198723418
12/13/2019,-1.230886745
12/16/2019,-2.636863621
12/17/2019,-2.623196202
12/18/2019,-2.760548282
12/19/2019,-2.546335278
12/20/2019,-2.889940761
12/23/2019,-3.2341767
12/24/2019,-3.367333948
12/26/2019,-3.605784151
12/27/2019,-2.454402715
12/30/2019,-2.475794727
12/31/2019,-2.883684959
1/2/2020,-2.285358478
1/3/2020,-2.591088081
1/6/2020,-2.714420559
1/7/2020,-2.381722522
1/8/2020,-2.121200495
1/9/2020,-2.636971048
1/10/2020,-2.306509559
1/13/2020,-2.946771764
1/14/2020,-2.973942902
1/15/2020,-2.75112402
1/16/2020,-2.631628874
1/17/2020,-3.127692303
1/20/2020,-3.422710864
1/21/2020,-2.964783953
1/22/2020,-2.906935372
1/23/2020,-1.940047675
1/24/2020,-3.05552337
1/27/2020,-2.850398541
1/28/2020,-3.170301534
1/29/2020,-2.821968535
1/30/2020,-2.965013594
1/31/2020,-2.617743255
2/3/2020,-2.788127234
2/4/2020,-2.979556476
2/5/2020,-2.911476755
2/6/2020,-2.51676686
2/7/2020,-2.292602821
2/10/2020,-2.999909095
2/11/2020,-2.779545388
2/12/2020,-2.529453752
2/13/2020,-2.526507644
2/14/2020,-2.577221423
2/17/2020,-3.562633252
2/18/2020,-2.235247176
2/19/2020,-2.691557932
2/20/2020,-2.193265318
2/21/2020,-1.741327603
2/24/2020,-1.821612719
2/25/2020,-2.019482526
2/26/2020,-1.61902418
2/27/2020,-1.498005514
2/28/2020,-0.732779908
3/2/2020,-0.636033896
3/3/2020,-0.326000138
3/4/2020,-1.163235159
3/5/2020,-1.314058667
3/6/2020,-0.644665351
3/9/2020,0.735730197
3/10/2020,-0.222378255
3/11/2020,-0.669724037
3/12/2020,0.868998649
3/13/2020,0.26945485
3/16/2020,0.450902975
3/17/2020,-0.228433978
3/18/2020,0.06973866
3/19/2020,1.032072218
3/20/2020,0.532670823
3/23/2020,0.577731391
3/24/2020,0.334185744
3/25/2020,-0.412867516
3/26/2020,-0.10832901
3/27/2020,-0.319826441
3/30/2020,-0.523899818
3/31/2020,-0.14745551
4/1/2020,-0.825141088
4/2/2020,-0.439845812
4/3/2020,-0.883016644
4/6/2020,-1.112980276
4/7/2020,-1.154493515
4/8/2020,-0.901482843
4/9/2020,-0.966149524
4/10/2020,-2.555999837
4/13/2020,-1.629654106
4/14/2020,-1.480605515
4/15/2020,-1.327761294
4/16/2020,-1.034018303
4/17/2020,-1.183314033
4/20/2020,-1.559440852
4/21/2020,-1.107672173
4/22/2020,-1.7479137
4/23/2020,-0.775703624
4/24/2020,-1.077763002
4/27/2020,-1.564801981
4/28/2020,-1.435288993
4/29/2020,-1.464665337
4/30/2020,-0.654314395
5/1/2020,-1.485254669
5/4/2020,-1.646785302
5/5/2020,-1.08985471
5/6/2020,-1.553530699
5/7/2020,-1.531505407
5/8/2020,-1.727694984
5/11/2020,-1.738585142
5/12/2020,-1.602734768
5/13/2020,-1.507525691
5/14/2020,-1.643736806
5/15/2020,-1.705964766
5/18/2020,-1.105200359
5/19/2020,-1.663157233
5/20/2020,-1.926254563
5/21/2020,-1.592088785
5/22/2020,-2.143141712
5/25/2020,-2.684661245
5/26/2020,-1.767821008
5/27/2020,-0.761360506
5/28/2020,-1.53170312
5/29/2020,-1.023257222
6/1/2020,-1.597518478
6/2/2020,-1.372559297
6/3/2020,-1.270218188
6/4/2020,-0.678988966
6/5/2020,-0.793404257
6/8/2020,-1.447328077
6/9/2020,-1.340702502
6/10/2020,-0.819559122
6/11/2020,-0.787169335
6/12/2020,-0.851838561
6/15/2020,-1.151601289
6/16/2020,-1.069224024
6/17/2020,-1.147026982
6/18/2020,-1.331710786
6/19/2020,-1.177239379
6/22/2020,-1.835012858
6/23/2020,-1.463564533
6/24/2020,-1.490295976
6/25/2020,-1.741852155
6/26/2020,-1.998996237
6/29/2020,-1.861563377
6/30/2020,-1.510665487
7/1/2020,-1.940165606
7/2/2020,-1.476029547
7/3/2020,-2.308424191
7/6/2020,-1.784201821
7/7/2020,-1.707369717
7/8/2020,-1.831813295
7/9/2020,-1.285077962
7/10/2020,-2.038617467
7/13/2020,-1.795880573
7/14/2020,-1.956043841
7/15/2020,-1.748562843
7/16/2020,-1.59729281
7/17/2020,-1.999339261
7/20/2020,-1.249433034
7/21/2020,-1.12104452
7/22/2020,-1.195950764
7/23/2020,-1.543599246
7/24/2020,-1.575001245
7/27/2020,-1.130174444
7/28/2020,-1.385521334
7/29/2020,-1.281570052
7/30/2020,-1.246165821
7/31/2020,-0.847071524
8/3/2020,-1.299544821
8/4/2020,-1.409843905
8/5/2020,-1.289018394
8/6/2020,-1.045206533
8/7/2020,-1.115608508
8/10/2020,-1.856927214
8/11/2020,-1.23254205
8/12/2020,-1.3540171
8/13/2020,-1.531114776
8/14/2020,-1.717615862
8/17/2020,-1.810613304
8/18/2020,-1.43275033
8/19/2020,-1.115896209
8/20/2020,-1.230514504
8/21/2020,-1.302624049
8/24/2020,-1.922402284
8/25/2020,-1.747276436
8/26/2020,-1.869770665
8/27/2020,-0.626162514
8/28/2020,-1.17060676
8/31/2020,-1.667251412
9/1/2020,-0.865532298
9/2/2020,-1.278094145
9/3/2020,-1.34275322
9/4/2020,-1.253553961
9/7/2020,-2.551977444
9/8/2020,-1.37984896
9/9/2020,-1.61043364
9/10/2020,-0.989553039
9/11/2020,-1.898034254
9/14/2020,-2.254079497
9/15/2020,-1.91172363
9/16/2020,-1.095615078
9/17/2020,-1.438979874
9/18/2020,-2.054804628
9/21/2020,-1.426793709
9/22/2020,-1.366602162
9/23/2020,-1.470481185
9/24/2020,-1.402465892
9/25/2020,-1.854251792
9/28/2020,-1.848021809
9/29/2020,-1.664395966
9/30/2020,-1.436290316
10/1/2020,-1.564592465
10/2/2020,-1.7430666
10/5/2020,-2.317782872
10/6/2020,-1.534713912
10/7/2020,-2.082495074
10/8/2020,-2.32248947
10/9/2020,-2.175768273
10/12/2020,-2.3924786
10/13/2020,-2.053666437
10/14/2020,-2.231524993
10/15/2020,-2.089933024
10/16/2020,-2.245079342
10/19/2020,-2.175516518
10/20/2020,-2.173665275
10/21/2020,-2.049993341
10/22/2020,-2.14059387
10/23/2020,-2.073381146
10/26/2020,-2.222202559
10/27/2020,-2.074467854
10/28/2020,-1.890885867
10/29/2020,-1.590914531
10/30/2020,-1.857339849
11/2/2020,-2.355917835
11/3/2020,-2.034054577
11/4/2020,-0.113604433
11/5/2020,-1.042870422
11/6/2020,-1.037179344
11/9/2020,-0.838258171
11/10/2020,-1.201471514
11/11/2020,-1.822158153
11/12/2020,-1.92021912
11/13/2020,-2.328359949
11/16/2020,-1.962541485
11/17/2020,-2.32218347
11/18/2020,-2.411433981
11/19/2020,-2.252419708
11/20/2020,-2.568748828
11/23/2020,-1.704170864
11/24/2020,-1.693445035
11/25/2020,-1.700881389
11/26/2020,-2.441828469
11/27/2020,-2.654778489
12/1/2020,-1.723382842
12/2/2020,-1.529443632
12/3/2020,-1.787405967
12/4/2020,-1.770906726
12/7/2020,-1.780362096
12/8/2020,-2.079078782
12/9/2020,-2.003055432
12/10/2020,-1.438686559
12/11/2020,-1.896617018
12/14/2020,-1.881176167
12/15/2020,-1.752366427
12/16/2020,-1.058872342
12/17/2020,-1.938528915
12/18/2020,-2.208964266
12/21/2020,-1.094953793
12/22/2020,-1.722920178
12/23/2020,-1.600904079
12/24/2020,-2.440943753
12/28/2020,-1.727670523
12/29/2020,-1.882356513
12/30/2020,-1.660436575
12/31/2020,-1.609303512
1/4/2021,-1.643923088
1/5/2021,-2.094367619
1/6/2021,-1.093256604
1/7/2021,-1.631010373
1/8/2021,-0.928449999
1/11/2021,-1.516006966
1/12/2021,-1.665941667
1/13/2021,-1.591717895
1/14/2021,-1.561525626
1/15/2021,-1.937199037
1/18/2021,-2.595506176
1/19/2021,-2.181727197
1/20/2021,-1.793652718
1/21/2021,-1.865520164
1/22/2021,-2.082197046
1/25/2021,-2.152311091
1/26/2021,-2.151330405
1/27/2021,-1.54963226
1/28/2021,-1.658726851
1/29/2021,-1.688594684
2/1/2021,-1.873854587
2/2/2021,-1.742585838
2/3/2021,-2.137925384
2/4/2021,-2.156532399
2/5/2021,-2.052412207
2/8/2021,-2.185209872
2/9/2021,-2.281266514
2/10/2021,-2.392656012
2/11/2021,-2.676914936
2/12/2021,-2.475602132
2/15/2021,-3.004328349
2/16/2021,-2.105659814
2/17/2021,-2.063679956
2/18/2021,-2.47595933
2/19/2021,-2.342916142
2/22/2021,-2.016160272
2/23/2021,-2.387359064
2/24/2021,-1.742028095
2/25/2021,-1.369734466
2/26/2021,-1.103358956
3/1/2021,-1.90402473
3/2/2021,-1.780883733
3/3/2021,-1.781880997
3/4/2021,-1.67080786
3/5/2021,-1.318582626
3/8/2021,-2.090333188
3/9/2021,-1.961918907
3/10/2021,-1.748562279
3/11/2021,-1.521396397
3/12/2021,-2.018756177
3/15/2021,-2.033090358
3/16/2021,-2.167197906
3/17/2021,-1.656173613
3/18/2021,-1.790839622
3/19/2021,-2.431956355
3/22/2021,-2.129866368
3/23/2021,-2.080342481
3/24/2021,-2.069949015
