date,lnRV
2020-02-12,-2.814410530320758
2020-02-13,-2.2122997630114014
2020-02-14,-3.2572749907829137
2020-02-17,-3.7321702818404647
2020-02-18,-2.8972172059833006
2020-02-19,-1.8181141761519384
2020-02-20,-1.2434117833873906
2020-02-21,-1.4543593862034163
2020-02-24,-1.1959383052376895
2020-02-25,-1.3662942622100707
2020-02-26,-1.1186162519572647
2020-02-27,-0.7818549502375638
2020-02-28,-0.13086109891739842
2020-03-02,-0.17805677309567092
2020-03-03,-0.35533910858480866
2020-03-04,-0.8815179428363846
2020-03-05,-0.9111005116370958
2020-03-06,-0.24109202627601195
2020-03-09,1.6749685849811882
2020-03-10,1.091459136624296
2020-03-11,0.34535948418578905
2020-03-12,1.098797956470302
2020-03-13,0.7839315472630627
2020-03-16,1.11583492609265
2020-03-17,0.23961713241719748
2020-03-18,0.061678901286659336
2020-03-19,0.5097796429670313
2020-03-20,0.32727736635083166
2020-03-23,0.5654907000905768
2020-03-24,-0.08325146874465068
2020-03-25,-0.4965918466143125
2020-03-26,-0.06465571319543226
2020-03-27,-0.024351843056218785
2020-03-30,-0.05045560521212679
2020-03-31,0.015601686822004504
2020-04-01,-0.5001125927340518
2020-04-02,-0.7494782760178889
2020-04-03,-1.005200530751363
2020-04-06,-0.9572976743746541
2020-04-07,-1.2238542126369176
2020-04-08,-1.5877971543129044
2020-04-09,-1.6477695138943622
2020-04-10,-2.882645708729363
2020-04-13,-1.8223615707492797
2020-04-14,-2.01482349802157
2020-04-15,-1.4074550200876665
2020-04-16,-1.2346799668339645
2020-04-17,-1.3796984426246521
2020-04-20,-1.9813283103101393
2020-04-21,-1.5934819606087605
2020-04-22,-1.9739726995191564
2020-04-23,-1.1663959812411488
2020-04-24,-2.568404725988304
2020-04-27,-2.0434969045204903
2020-04-28,-1.98798816297767
2020-04-29,-1.946614619131304
2020-04-30,-1.0812671812019812
2020-05-01,-1.6152966348932352
2020-05-04,-2.2669710498707563
2020-05-05,-2.4540290963419826
2020-05-06,-2.0759241688137555
2020-05-07,-1.9088697787166422
2020-05-08,-1.9050147244494464
2020-05-11,-1.7752574662026321
2020-05-12,-2.211401366174946
2020-05-13,-1.879309072976219
2020-05-14,-2.159063219998399
2020-05-15,-1.9796458699962027
2020-05-18,-2.248426706751423
2020-05-19,-2.0189025647178425
2020-05-20,-2.1455106205177015
2020-05-21,-2.417661011702506
2020-05-22,-2.522403551404649
2020-05-25,-3.477147084747415
2020-05-26,-2.3686396159648555
2020-05-27,-2.1104764524090194
2020-05-28,-2.6527085923440232
2020-05-29,-1.726313317010069
2020-06-01,-2.31281731324088
2020-06-02,-1.4430453778265455
2020-06-03,-1.8848582307632267
2020-06-04,-1.6190280300864277
2020-06-05,-1.3535580711036919
2020-06-08,-1.6420084636275916
2020-06-09,-1.1458846061413277
2020-06-10,-1.540361686489094
2020-06-11,-1.5444113723750668
2020-06-12,-1.3633065217877038
2020-06-15,-1.6099549118590113
2020-06-16,-1.5143788732483763
2020-06-17,-2.29417548301205
2020-06-18,-1.9223978826447405
2020-06-19,-2.1517299539637267
2020-06-22,-2.5610080334892253
2020-06-23,-1.605651643037353
2020-06-24,-2.0589866592026245
2020-06-25,-2.2579677327005117
2020-06-26,-2.1936579783507977
2020-06-29,-1.9488434079672081
2020-06-30,-1.929204331058773
2020-07-01,-2.085594456406364
2020-07-02,-2.3009152254839402
2020-07-03,-3.775946178764497
2020-07-06,-2.844263152646125
2020-07-07,-2.6750805497771926
2020-07-08,-2.908774617323379
2020-07-09,-2.5621131794859564
2020-07-10,-2.7694031436932582
2020-07-13,-2.8417081834686284
2020-07-14,-2.9140583950012777
2020-07-15,-2.485069410054358
2020-07-16,-2.588873880348259
2020-07-17,-2.930461061950686
2020-07-20,-2.055809618300316
2020-07-21,-2.383043412524953
2020-07-22,-2.5258267394828273
2020-07-23,-2.824406199216618
2020-07-24,-1.6668963739081886
2020-07-27,-1.4713231650350034
2020-07-28,-1.6848439093384835
2020-07-29,-1.482537366414887
2020-07-30,-1.8185197435299327
2020-07-31,-0.9768348516461371
2020-08-03,-1.1377704140670393
2020-08-04,-1.9116335750282865
2020-08-05,-1.5045223805665633
2020-08-06,-1.893750435103316
2020-08-07,-2.134713478823962
2020-08-10,-2.137519536572393
2020-08-11,-1.842763567194879
2020-08-12,-1.960486819918764
2020-08-13,-2.0961209842744823
2020-08-14,-2.4293324339569393
2020-08-17,-2.271304523887877
2020-08-18,-1.7648506407291176
2020-08-19,-1.363683635827281
2020-08-20,-1.8866410275142564
2020-08-21,-1.949790473114137
2020-08-24,-2.3700440283278748
2020-08-25,-2.0659533610421916
2020-08-26,-2.3261915883764415
2020-08-27,-1.2529329541588186
2020-08-28,-0.6453036344619073
2020-08-31,-1.2523430521906833
2020-09-01,-1.4452208330149827
2020-09-02,-2.2336641735382243
2020-09-03,-2.0532916867096396
2020-09-04,-2.607733607032812
2020-09-07,-3.36766145455449
2020-09-08,-2.4246755986102313
2020-09-09,-2.516383970511214
2020-09-10,-2.7178213536663645
2020-09-11,-3.3021192873589333
